name,views,description,img_alt,video_link,warn_info
adidas,213.7K,caliente 🥵🥵🥵 ,caliente 🥵🥵🥵 #spanishorvanish #adidas #duolingo #capcut  created by adidas with adidas's original sound,/@adidas/video/7207885028221586694,
adidas,72.5K,in our pilates era ,in our pilates era #pilates #pilatesworkout #adidas #workout #thatgirl #views  created by adidas with BLVKSHP's In Love With You,/@adidas/video/7206756844742741253,
adidas,279.5K,admin:🤳 Messi:🐐 ,admin:🤳 Messi:🐐 #messi #adidas #fifaawards  created by adidas with Danilo Stankovic's Stories 2,/@adidas/video/7206035965041757446,
adidas,75.8K,on our way to try this out 🚴‍♀️,on our way to try this out 🚴‍♀️#adidas #cycling #cyclingtips #exercise #tipsandtricks  created by adidas with Prod. By Rose's Strawberry,/@adidas/video/7204528686413008134,
adidas,193K,Tag someone you cookin with these in the comments🏀 ,Tag someone you cookin with these in the comments🏀 #adidas #adidasbasketball #basketball #basketballshoes  created by adidas with Sarah's original sound - Sarah,/@adidas/video/7204147431183748358,
adidas,54.6K,what’s going in your ,what’s going in your @MONCLER x adi hat?🐿️ @icykof #moncler #adidas #londonfashionweek  created by adidas with adidas's original sound,/@adidas/video/7203754191112703238,
adidas,51.3K,it’s monclizzy x adidas originals szn🧊🧊🧊 ,it’s monclizzy x adidas originals szn🧊🧊🧊 @icykof #adidas #moncleradidasoriginals  created by adidas with adidas's original sound,/@adidas/video/7203384924131380485,
adidas,96.7K,some wise words from the queen ,some wise words from the queen @Jenna Ortega👑 #adidas #jennaortega  created by adidas with adidas's original sound,/@adidas/video/7201536939261005061,
adidas,122.8K,you decide which one gets produced 👀 vote for your favorite on the CONFIRMED App ,you decide which one gets produced 👀 vote for your favorite on the CONFIRMED App #adidas #samba #sneakerhead  created by adidas with kirtap's Funk Rave - Don´t Let Me Down 140 Bpm,/@adidas/video/7200777595313556741,
adidas,510.8K,football or soccer?😶 ,football or soccer?😶 #adidas #jennaortega  created by adidas with adidas's original sound,/@adidas/video/7200461418561375494,
adidas,75.2K,no equipment workout 💪 save for later ,no equipment workout 💪 save for later #workout #workoutroutine #exercise #adidas  created by adidas with Tollan Kim's Aesthetic,/@adidas/video/7199333619867979014,
adidas,717.6K,welcome to the /// family ,welcome to the /// family @Jenna Ortega 🫶🏻 #adidas  created by adidas with adidas's original sound,/@adidas/video/7198950224759655685,
adidas,266.7K,wrong answers only ,wrong answers only #whatdoyoudoforaliving  created by adidas with adidas's original sound,/@adidas/video/7198588046382583045,
adidas,316K,album by ,album by @JoaoFelix79 dropping soon 🤩🤩 #albumcover #adidas #joaofelix #football  created by adidas with Sweet After Tears's In the Bosom,/@adidas/video/7198224049233874181,
adidas,95.4K,wah gwaan 🇯🇲 ,wah gwaan 🇯🇲 #football #adidas #jamaica,/@adidas/video/7197060344605347078,
adidas,1.9M,transfer confirmed: ,transfer confirmed: @Pedri González to Predator  created by adidas with adidas's original sound,/@adidas/video/7194933545419164934,
adidas,975.8K,accurate ,accurate #adidas #rugby  created by adidas with Tangelene Bolton's Pour Moi TMB (instrumental) v1.1,/@adidas/video/7193447717539024134,
adidas,605.6K,admin was not ready for that ,admin was not ready for that #adidas #davidbeckham #worldcup #womensworldcup #football  created by adidas with DJ L BEATS's Where Have You Been x The Hills,/@adidas/video/7192641180805549318,
adidas,14.7M,special delivery 🚁 ,special delivery 🚁 #worldcup #womensworldcup #adidas #football #worldcupball  created by adidas with AstroCapella's Yotube AstroCapella,/@adidas/video/7192277710406765829,
adidas,322.6K,Mic’ed up at the All-American Bowl 🎤 ,Mic’ed up at the All-American Bowl 🎤 #micedup #adidas #football #americanfootball  created by adidas with adidas's original sound,/@adidas/video/7191208076756716805,
adidas,222.4K,🚩🚩🚩🚩 ,🚩🚩🚩🚩 #rugby #rugbyleague #adidas #relatable  created by adidas with max ★'s original sound,/@adidas/video/7190446752808439046,
adidas,772.2K,we said what we said ,we said what we said #messi #worldcup #adidas,/@adidas/video/7187496148456836357,
adidas,234.7K,when ball is life 🏀 ,when ball is life 🏀 #adidas #basketball #snowday  created by adidas with ❄️'s original sound,/@adidas/video/7187464626672798981,
adidas,150.5K,Which one’s the real QB 🤔 ,Which one’s the real QB 🤔 #football #americanfootball #adidas  created by adidas with adidas's original sound,/@adidas/video/7186037065740471558,
adidas,109.3K,Which position group got the most disrespect? ,Which position group got the most disrespect? #allamericanbowl #football #adidas  created by adidas with Miguel's Sure Thing (sped up),/@adidas/video/7185670120486866182,
adidas,294.3K,merry chrysler everyone ,merry chrysler everyone #adidas #snowman  created by adidas with BluePen's Jersey Nutcracker,/@adidas/video/7181144257837812997,
adidas,610.1K,"when a goat mentality is everything, impossible is nothing…what’s next? ","when a goat mentality is everything, impossible is nothing…what’s next? #messi #adidas  created by adidas with adidas's original sound",/@adidas/video/7180407102282714373,
adidas,228.3K,the person who sent you this wants you to get them a present ,the person who sent you this wants you to get them a present #adidas  #sambas  created by adidas with Burrell's CAP,/@adidas/video/7179277077873577222,
adidas,833.7K,Impossible is Nothing. ,Impossible is Nothing.  created by adidas with adidas's original sound,/@adidas/video/7178549409758645509,
adidas,215.5K,A final cheagou e o ,A final cheagou e o @luvadepedreiro  tá PRONTO🙌 #adidas #worldcup #football  created by adidas with adidas's original sound,/@adidas/video/7178489086007594245,
adidas,4.3M,see you on the pitch ,see you on the pitch #worldcup #adidas #football  created by adidas with wspedups✔️'s use this sound if u think bts is garbage.,/@adidas/video/7178443968915442949,
adidas,361.1K,the last dance ,the last dance #argentina #messi #adidas #worldcup #football,/@adidas/video/7178251472235236614,
adidas,983.8K,waiting for the comments…🍿 ,waiting for the comments…🍿 #adidas #football #womensfootball  created by adidas with zotov's оригинальный звук,/@adidas/video/7177800634001870085,
adidas,971.5K,he stole the shoes ,he stole the shoes #grinch #grinchmas  #howthegrinchstolechristmas #adidas  created by adidas with ogsogs's Nutcracker: Dance of the Sugar Plum Fairly(845241),/@adidas/video/7177415142257282309,
adidas,668.4K,"honestly, try it with your shoes ","honestly, try it with your shoes #adidas #aifilter #aimanga  created by adidas with Princess Diana's That was the last time",/@adidas/video/7177042601806171397,
adidas,904.5K,Vamos Argentina 🇦🇷🇦🇷🇦🇷 ,Vamos Argentina 🇦🇷🇦🇷🇦🇷 #worldcup #adidas #argentina #messi  created by adidas with MCARS PH's original sound - Juswa,/@adidas/video/7176758645042990341,
adidas,144.3K,woke up and went for a ride ,woke up and went for a ride #adidas #bmx #terrex  created by adidas with saulgoodfan's original sound,/@adidas/video/7176323746322484485,
adidas,2.5M,Meet Al Hilm - “The Dream” ,Meet Al Hilm - “The Dream” #adidas #worldcup #football  created by adidas with XVX's original sound - XVX,/@adidas/video/7175880260775398661,
adidas,953.6K,ice ❌ rice ✅ ,ice ❌ rice ✅ #adidas #football #worldcup #declanrice #england #ricechallenge  created by adidas with Max's Originalton,/@adidas/video/7175531736766352646,
adidas,104K,only 8 games left 😳 ,only 8 games left 😳 #worldcup #adidas #football  created by adidas with adidas's original sound,/@adidas/video/7174856539231063302,
adidas,688.8K,this owl is un poco loco ,"this owl is un poco loco #duolingo #adidas  created by adidas with Anthony Gonzalez & Gael García Bernal's Un Poco Loco - From ""Coco""/Sped Up Version",/@adidas/video/7174452633690737925,
adidas,4M,First Touch Challenge with ,First Touch Challenge with @sefutbol 👀 #adidas #football #spain #worldcup  created by adidas with 🇵🇪's sonido original,/@adidas/video/7174021440700796165,
adidas,2.7M,Raphinha dancing >>> ,Raphinha dancing >>> #adidas #worldcup #football #brazil  created by adidas with DJ LK da Escócia & Tchakabum & Mc Ryan SP's Tubarão Te Amo,/@adidas/video/7173771599202585862,
adidas,2.2M,who wants to go next? ,who wants to go next? #adidas #dontflinchchallenge #football  created by adidas with Felix's original sound,/@adidas/video/7173370609899031813,
adidas,2.5M,and the story continues ,and the story continues #adidas #worldcup #messi #argentina #football  created by adidas with Risha💚's original sound,/@adidas/video/7173064872266059014,
adidas,83.9K,what would you rate it? ,what would you rate it? #adidas #football #howsyourtouch  created by adidas with Official Sound Studio's Hey It's Me,/@adidas/video/7172940246965931269,
adidas,131.9K,happens too often ,happens too often #adidas #confirmed   created by adidas with ___lyrics.___'s In this shirt,/@adidas/video/7172568885328235782,
adidas,88.1K,Which Panna was the best? 👀 ,Which Panna was the best? 👀 #adidas #pannachallenge #football #worldcup  created by adidas with 🇵🇪's sonido original,/@adidas/video/7171830866350558469,
adidas,87.1K,A shout out to Samurai Blue from Naomi日本に歓喜を! ,A shout out to Samurai Blue from Naomi日本に歓喜を! #サッカー #ワールドカップ #日本 #adidas  created by adidas with BANG IA's Monkeys Spinning Monkeys (Piano),/@adidas/video/7170619496368065798,
adidas,170.7K,the game we’ve all been waiting for ,the game we’ve all been waiting for #worldcup #adidas #football  created by adidas with 🍒's original sound,/@adidas/video/7170385527877700870,
adidas,992.4K,poor grandad ,poor grandad #adidas  created by adidas with BANG IA's Monkeys Spinning Monkeys (Piano),/@adidas/video/7169988821940047110,
adidas,4.6M,what do you think they’re saying? ,what do you think they’re saying? #worldcup  created by adidas with Shuna !!'s original sound,/@adidas/video/7169639413041974534,
adidas,91.2K,you know who she is ,you know who she is #sisbates #softball  created by adidas with Clara O.'s som original,/@adidas/video/7168918156633804038,
adidas,871.9K,literally untouchable ,literally untouchable #messi #adidas #football #worldcup  created by adidas with aepotter's original sound,/@adidas/video/7168777742958349573,
adidas,944.8K,KEVIN!!!!! ,KEVIN!!!!! #adidas #goldenboot #worldcup #football  created by adidas with kris10's they do be throwing stuff at kevin,/@adidas/video/7168493525842087173,
adidas,7.6M,"nailed it, literally 🥲 ","nailed it, literally 🥲 #adidas #football  created by adidas with BANG IA's Monkeys Spinning Monkeys (Piano)",/@adidas/video/7168159783642549509,
adidas,120.7K,who will it be? ,who will it be? #adidas #football #worldcup  created by adidas with adidas's original sound,/@adidas/video/7167757792172870917,
adidas,8M,there is only o̶n̶e̶ Messi. ,there is only o̶n̶e̶ Messi. #adidas #messi #football #worldcup  created by adidas with adidas's original sound,/@adidas/video/7167380322248609030,
adidas,86.3K,it’s going to be a long 4 weeks ,it’s going to be a long 4 weeks #adidas #worldcup created by adidas with BANG IA's Monkeys Spinning Monkeys (Piano),/@adidas/video/7167023359681760518,
adidas,70K,my super power is that i've already seen Black Panther: ,my super power is that i've already seen Black Panther: #WakandaForever 3 times created by adidas with Jonathan Paulsen's Mind Slam,/@adidas/video/7166696720754167045,
adidas,112.5K,running>>>     ,running>>>     #running #marathon created by adidas with ZEE's ZEE,/@adidas/video/7166291880831945990,
adidas,120.8K,told ya ,told ya #adidas #football #wallpaper  created by adidas with speedupsongsnl's origineel geluid,/@adidas/video/7165953569806503174,
adidas,159K,its hard to get over winning the world cup ,its hard to get over winning the world cup #guaje #españa #football created by adidas with IgorandMagda's dźwięk oryginalny,/@adidas/video/7164750604286299397,
adidas,191.1K, 🤝 MLS Cup ,@lafc 🤝 MLS Cup #adidas #mls #mlscup  created by adidas with ☁️'s weak speed,/@adidas/video/7162739263346396422,
adidas,5M,which one’s your favorite? ,which one’s your favorite? #worldcup #adidas #football,/@adidas/video/7161867900024917253,
adidas,174.8K,how we want to start our mornings:  ,how we want to start our mornings:   created by adidas with Official Sound Studio's Canyons,/@adidas/video/7157795194849496325,
adidas,183.5K,giving our superstars superstar treatment ,giving our superstars superstar treatment #superstar #superstars #adidas created by adidas with Becky Hill & Speed Radio & xxtristanxo's Remember - Acoustic / Sped Up (with David Guetta),/@adidas/video/7157006798556318981,
adidas,349.5K,does it? ,does it? #adidas #leao  created by adidas with {musicAuthor}'s original sound,/@adidas/video/7156245140980436229,
adidas,9M,Comme Benze…. ⚔️😤 ,Comme Benze…. ⚔️😤 #adidas #ballondor #benzema  created by adidas with adidas's original sound,/@adidas/video/7155573245326970117,
adidas,156.6K,that’s how it goes ,that’s how it goes #climbing #adidas created by adidas with TheDisInsider's original sound,/@adidas/video/7155465454201408773,
adidas,94.6K,we're just running with the trend,we're just running with the trend created by adidas with dani's sonido original,/@adidas/video/7155174329636900101,
